retail_va	demo_va	current_name	mapping_basis	body_normalized_equal	body_bytes	instruction_count	raw_equal	raw_diff_bytes	retail_normalized_sha256
0x00405dd0	0x00405e40	CUnit__ReturnFloat005d8b9c_00405dd0	RTTI_VTABLE_ANCHOR	true	7	2	false	1	ee43de7e2764d551eda94e7adc8b24c27ea34c74f7bd1334213299e3490ded98
0x00405de0	0x00405e50	CUnit__TestField168Or214OrFlag2c_00405de0	RTTI_VTABLE_ANCHOR	true	35	12	true	0	d444d89047490ed1d7cd021702220e7fac90f5b3103fd50c8de6605e66acf3f0
0x00405e10	0x00405e80	CUnit__SetField1f0One_00405e10	RTTI_VTABLE_ANCHOR	true	11	2	true	0	d612c841eaf8b4e248dd7ea8065d6480d9735fa60220e39764617e1a9c59d0ec
0x00405e20	0x00405e90	CUnit__ClearField1f0_00405e20	RTTI_VTABLE_ANCHOR	true	11	2	true	0	d612c841eaf8b4e248dd7ea8065d6480d9735fa60220e39764617e1a9c59d0ec
0x00405e30	0x00405ea0	CUnit__SetField15c_00405e30	RTTI_VTABLE_ANCHOR	true	13	3	true	0	459eafdabbf5cfd8d0ef34afe490b390aaf2521d198801f13b7cb009c4a36599
0x00405e40	0x00405eb0	CUnit__ReturnField15c_00405e40	RTTI_VTABLE_ANCHOR	true	7	2	true	0	b07842547456467eaab12b4a2969946832a238a8cf340803030e15894bb562f3
0x00405e50	0x00405ec0	CUnit__ReturnField210_00405e50	RTTI_VTABLE_ANCHOR	true	7	2	true	0	b07842547456467eaab12b4a2969946832a238a8cf340803030e15894bb562f3
0x00405e60	0x00405ed0	CUnit__ReturnFloat005d8ba0_00405e60	RTTI_VTABLE_ANCHOR	true	7	2	false	1	ee43de7e2764d551eda94e7adc8b24c27ea34c74f7bd1334213299e3490ded98
0x00405e70	0x00405ee0	CUnit__IsField168Null_00405e70	RTTI_VTABLE_ANCHOR	true	14	5	true	0	df9971c032572507d696f72855d706fea2201b9428a9fc78ef33427692cf8154
0x00405e80	0x00405ef0	SharedVFunc__WriteZeroVectorRet04_00405e80	RTTI_VTABLE_ANCHOR	true	17	6	true	0	e7b41db4966578461fac0a8d31e89cdea30d149c514b8199396d928d545bb519
0x00405ea0	0x00405f10	CUnit__ReturnFloat005d8578_00405ea0	RTTI_VTABLE_ANCHOR	true	7	2	false	1	ee43de7e2764d551eda94e7adc8b24c27ea34c74f7bd1334213299e3490ded98
0x00405eb0	0x00405f20	CUnit__CopyVector1cToOut_00405eb0	RTTI_VTABLE_ANCHOR	true	32	11	true	0	dd0de38cac0a835ce0f47be39f6242c6d72285ab725a5c44f2d597953e9375ad
0x00405ed0	0x00405f50	CBattleEngine__VFunc_7_00405ed0	RTTI_VTABLE_ANCHOR	true	6	2	false	1	fc9727eae305b45d1df8a58191610014e9104fa57b472dca0dbbded60cb84d82
0x00405ee0	0x00405f60	SharedVFunc__Return3_00405ee0	RTTI_VTABLE_ANCHOR	true	6	2	true	0	fc9727eae305b45d1df8a58191610014e9104fa57b472dca0dbbded60cb84d82
0x00405ef0	0x00405f70	CBattleEngine__VFunc_15_00405ef0	RTTI_VTABLE_ANCHOR	true	7	2	false	1	ee43de7e2764d551eda94e7adc8b24c27ea34c74f7bd1334213299e3490ded98
0x00405f00	0x00405f80	CBattleEngine__VFunc_38_00405f00	RTTI_VTABLE_ANCHOR	true	18	5	false	1	41126ba89c165a146caf6b4cffcd6585bbaedadef7a341966315a69a286341cf
0x00405f20	0x00405fb0	CBattleEngine__VFunc_85_00405f20	RTTI_VTABLE_ANCHOR	true	28	6	true	0	ed6958d3ed9f4144ea805e37768241bc05b5eac633ef4e6b4b51c8947cb90abe
0x00405f40	0x00405fd0	CBattleEngine__VFunc_43_00405f40	RTTI_VTABLE_ANCHOR	true	6	2	true	0	fc9727eae305b45d1df8a58191610014e9104fa57b472dca0dbbded60cb84d82
0x00405f50	0x00405fe0	CBattleEngine__VFunc_91_00405f50	RTTI_VTABLE_ANCHOR	true	7	2	true	0	bc714c1dd0d38e925155579b013226822a3eadba6c9df5b7ee66fb86bd53b700
0x00405f60	0x00405ff0	HYP__CBattleEngine__scalar_deleting_dtor	RTTI_VTABLE_ANCHOR	true	32	11	false	4	a4284d7048388722363491cd93758810e80dc90a4580bc1797fd018f371e738e
0x00405f80	0x00406020	HYP__CBattleEngine__Shutdown	RTTI_VTABLE_ANCHOR	true	120	45	false	13	18bc78ef2e93e0dfa05e8d9ccca78cc5df873473c1d1a9fed6138b3a5f4b1807
0x00406000	0x004060a0	CBattleEngine__VFunc_22_00406000	RTTI_VTABLE_ANCHOR	true	29	6	false	6	60ced9028947f1141d828df2de89086f20609c55881768c3ab87a1a3d0dc216a
0x00406020	0x004060c0	CBattleEngine__VFunc_23_00406020	RTTI_VTABLE_ANCHOR	true	29	6	false	6	60ced9028947f1141d828df2de89086f20609c55881768c3ab87a1a3d0dc216a
0x00406040	0x004060e0	CBattleEngine__GetTrackedPositionX_00406040	RTTI_VTABLE_ANCHOR	true	10	3	true	0	e1148acf4498d63f3a053e577fd951a701b8bdd44cb66eb8b9c49dd68742176c
0x00406050	0x004060f0	CBattleEngine__VFunc_0_00406050	RTTI_VTABLE_ANCHOR	true	85	26	false	1	4f0defdf22986669bfe479d9268eefe4ca462ac85537bbd34338a42b06dd2b8b
0x004060b0	0x00406150	HYP__CBattleEngine__GetRenderOrientation	RTTI_VTABLE_ANCHOR	true	531	168	false	9	69535121109c71cb7dc0090b91d15c9bb7b3e61d71dcf1b1fe59ec1d5a26f27f
0x004062d0	0x00406370	Mat34__SetFromEulerAngles_004062d0	BRACKETED_CONSTANT_DELTA	true	193	62	true	0	132b01fc688628ee3a0eb63bf2e3b0be6b4fd1576bd265b2be79012f1c1c81e9
0x004063a0	0x00406440	HYP__CBattleEngine__GetFloatAt0x118_AsDouble	BRACKETED_CONSTANT_DELTA	true	7	2	true	0	bc714c1dd0d38e925155579b013226822a3eadba6c9df5b7ee66fb86bd53b700
0x004063b0	0x00406450	HYP__CBattleEngine__SetCollisionShape	BRACKETED_CONSTANT_DELTA	true	169	53	false	8	f16737fb786a61c86f32be64c60fc7740bd234ce57e11cb3ea43daf406818b18
0x00406460	0x00406500	HYP__CBattleEngine__MassiveHackPutUsInRightMesh	BRACKETED_CONSTANT_DELTA	true	247	71	false	8	0300ae9ad4494ff02c6e55b88d4751b9f20a0893194ea6ebcc231487fcfa517f
0x00406560	0x00406600	HYP__CBattleEngine__HandleLocks	BRACKETED_CONSTANT_DELTA	true	1971	647	false	58	838139f4603be1c84cc835f98e6afb0017f0e1e6271c5d523ee3a4aa59ef84fc
0x00406d20	0x00406dc0	CSPtrSet__First	BRACKETED_CONSTANT_DELTA	true	15	8	true	0	38f71c4cba811a5f3c6d5305fe7852909a6284b02bd4abd143bc9376bc4e91e4
0x00406d30	0x00406dd0	CSPtrSet__Next	BRACKETED_CONSTANT_DELTA	true	19	9	true	0	c1dd8a0b616fe393423ab5b62ada64d5023bb07e85381d0abf276a8b07074a2a
0x00406d50	0x00406df0	Vec3__NormalizeInPlace	BRACKETED_CONSTANT_DELTA	true	75	31	false	2	ad0f685507455a3c11760385185a76716ee76980972e717f6dcc320079324028
0x00406da0	0x00406e40	HYP__CBattleEngine__GetClosestLockableUnit	BRACKETED_CONSTANT_DELTA	true	539	180	false	16	ba2fc9e068bb71b663ae95c0926d2bfa0d2b3d6acd1c41447f4d8bcde15824c5
0x00406fc0	0x00407060	HYP__CBattleEngine__StartLock	BRACKETED_CONSTANT_DELTA	true	155	56	false	9	9b5aac74ba0041afacedd75eb017b76891b31b2ea4eb2c4cd6ec15fb2b445a6f
0x00407060	0x00407100	CBattleEngine__FireLock	BRACKETED_CONSTANT_DELTA	true	223	85	false	14	fef517dc53cc404f5f6490e701112b211977aea0de79faf6e0c66bc71a109070
0x00407140	0x004071e0	CBattleEngine__LockHit	BRACKETED_CONSTANT_DELTA	true	105	41	false	8	785c1a39e5be0bcfa39a094d77aabe9590aa0d18277bf647e55368a2b9caa065
0x004071b0	0x00407250	CBattleEngine__GetCurrentTarget	RTTI_VTABLE_ANCHOR	true	342	121	false	2	f646792783496901dbc98e280ebd41f994fca93a3ec3f6e17de8e77a0e64ccc7
0x00407310	0x004073b0	HYP__CBattleEngine__DisplayLock	BRACKETED_CONSTANT_DELTA	true	56	15	false	3	93a29942d77b653cb628809094bd9a67c0508062b61d8228b36fb21f67f0f023
0x00407350	0x004073f0	CBattleEngine__Hit	RTTI_VTABLE_ANCHOR	true	380	114	false	5	b31802344868180032427bea859d6e1f84dfbea52f39090ca483d515dbf1390e
0x004074d0	0x00407570	HYP__CBattleEngine__Gravity	RTTI_VTABLE_ANCHOR	true	79	19	false	7	b79100cd74f1a17f38120252282e2440f48566b7d47d54333da984a574d930da
0x00407540	0x004075e0	CBattleEngine__UpdateMouseLookAngles	BRACKETED_CONSTANT_DELTA	true	1018	273	false	63	8d3b2904ca02264033db4c616c17b1f0586ac2684cff3d9eb93ffc9593c33edc
0x00407940	0x004079e0	CBattleEngine__RandomizeOffsets4B8_4C0	BRACKETED_CONSTANT_DELTA	true	259	69	false	22	d0b7e338b9f900026034e177c15eab7773395be535b4b3d4845365faaa447e72
0x00407a50	0x00407af0	CBattleEngine__UpdateCameraVectorsAndInput	BRACKETED_CONSTANT_DELTA	true	1692	437	false	74	2a301c2e6eec2c7b5af530a32af0b268e0213c224b578388df26e2c8d82193dc
0x004080f0	0x00408190	CBattleEngine__IsWalkerGroundedOrCollision	BRACKETED_CONSTANT_DELTA	true	46	18	false	1	c3cd50263f38db99e0536b662ab569b9ef86324ee4525f9b60b32859cb6cb7a7
0x00408120	0x004081c0	SharedUnitVFunc__IsState2AndBelowTimeDeltaThreshold_00408120	BRACKETED_CONSTANT_DELTA	true	43	12	false	3	d338a3a2c24f259be8f21faa56d8fa71434d69561186b3360acadc4288f9501c
0x00408150	0x004081f0	CBattleEngine__ProcessStateSwapAndDeathChecks	RTTI_VTABLE_ANCHOR	true	97	33	false	9	204917e7ff0910f3e8491d1986a119dac5637b500e797c4ec638a009bb537626
0x004081c0	0x00408260	HYP__CBattleEngine__Move	RTTI_VTABLE_ANCHOR	true	5522	1487	false	287	7a1b21572180fd619efbdeaf0e4347066c45a23fc4558790b8ef33e09b5add4f
0x00409760	0x00409800	LinkedPtrCursor__MoveFirstAndGet	BRACKETED_CONSTANT_DELTA	true	17	9	true	0	024bbde3b8e4d9f2582a19c9f04bf64576121b1c1b65a2259430338288b0059a
0x00409780	0x00409820	LinkedPtrCursor__MoveNextAndGet	BRACKETED_CONSTANT_DELTA	true	17	9	true	0	37e43a5b01268ecbd859b66aa2cb63ae4eacc4b9ea9da72b2f5a373618037aa9
0x004097a0	0x00409840	CUnit__PushTransformHistoryAndSetCurrent	BRACKETED_CONSTANT_DELTA	true	211	70	false	4	9eef969d1896ff9e6b8622dc9b727c278a13249bbf700aa6e8bb2466b38512a6
0x00409880	0x00409920	CBattleEngine__GetLastValidRangeStep100	BRACKETED_CONSTANT_DELTA	true	35	12	true	0	3df8c7feb23a611b25436156f2778dfd4aa9fc59ffd7c7aa9b7c53c45b7f63d6
0x004098b0	0x00409950	HYP__SharedVFunc__ReturnZero_004098b0	RTTI_VTABLE_ANCHOR	true	5	2	true	0	8fe3c0ea73931b9ac9d2af3acc08c01e8e2b01b11475cf4fdee12055be5e0de4
0x004098c0	0x00409960	CLine__ForwardToDispatchTargetVFunc10	RTTI_VTABLE_ANCHOR	true	32	14	true	0	960387ff28b5244e2d126214dbb8a9d77b9fa08069c5100bcd7003d07a5d3a62
0x004098e0	0x00409990	CLine__ctor_copy	UNIQUE_MASKED_WINDOW_MATCH	true	111	39	false	2	027d470c7def97a251459f7ab7dc9ef6ecd27ce85508c2fc9f244ff21dc36080
0x00409950	0x00409a00	CMonitor__UpdateSoundEventPlaybackForReader	UNIQUE_MASKED_WINDOW_MATCH	true	1156	361	false	109	8da48b6ccaf424692e2b6466f66e7fa2f93b2ef5537b3426722cfad93a44e014
0x00409de0	0x00409e90	CBattleEngine__VFunc_25_00409de0	RTTI_VTABLE_ANCHOR	true	115	29	true	0	7184ac2b9463ee8f25b3588f2a06eff2a832c551859cb97223b722bc724824b3
0x00409e60	0x00409f10	CGeneralVolume__ToDoubleIdentity	BRACKETED_CONSTANT_DELTA	true	19	4	false	2	619d04951f16965d1d0af801ddff56d8b6f81c191d5526e5436dd29448fcd90e
0x00409e80	0x00409f30	HYP__CBattleEngine__AutoZoomOut	BRACKETED_CONSTANT_DELTA	true	11	2	true	0	d612c841eaf8b4e248dd7ea8065d6480d9735fa60220e39764617e1a9c59d0ec
0x00409e90	0x00409f40	HYP__CBattleEngine__ZoomOut	BRACKETED_CONSTANT_DELTA	true	39	12	true	0	d2848220f23bbb82c704dbc5c7d3ac9d54e9233dbab5dd40a3875b90f6ca2923
0x00409ec0	0x00409f70	HYP__CBattleEngine__ZoomIn	BRACKETED_CONSTANT_DELTA	true	39	12	true	0	d2848220f23bbb82c704dbc5c7d3ac9d54e9233dbab5dd40a3875b90f6ca2923
0x00409ef0	0x00409fa0	CGeneralVolume__DispatchModeSpecificReset_13CF0_or_11BF0	BRACKETED_CONSTANT_DELTA	true	39	10	false	2	c345fcea9ee758b75153384618b952d02a6de03832c2c6ed9635521eb6bb2255
0x00409f20	0x00409fd0	CGeneralVolume__Reset588AndDispatchModeSpecific_13CC0_or_11B90	BRACKETED_CONSTANT_DELTA	true	80	17	false	1	cf1e76f2bccade053a5cd06c6df9e8a3ee0f3fbd1ecd772c2c54615b91cb8f26
0x00409f70	0x0040a020	HYP__CBattleEngine__ChangeWeapon	BRACKETED_CONSTANT_DELTA	true	1509	540	false	102	063e8b7ae7423fcbe92a40c88eb611f46a5e0be51eb97f6fbd1e17fe52983936
0x0040a560	0x0040a610	CBattleEngine__VFunc_101_0040a560	RTTI_VTABLE_ANCHOR	true	32	9	false	2	3ad0893f9fc55fc0c3416c75cf3917ba20429ce0ff8a4b484c23d42d71a4ef43
0x0040a580	0x0040a630	HYP__CBattleEngine__Morph	BRACKETED_CONSTANT_DELTA	true	769	224	false	67	2e1ecd8c27ff87964c0bb0c7ee9ec9edd3847976819f69628d0e68a50d33e0de
0x0040a890	0x0040a940	CBattleEngine__Damage	RTTI_VTABLE_ANCHOR	true	917	233	false	26	f63994db2acd52d6279dedee1ffe423e639888c5aa05807985e99564be6d7ce3
0x0040ac30	0x0040ace0	HYP__SharedBattleEngine__IsMultiplayer	RTTI_VTABLE_ANCHOR	true	17	6	false	4	ac8ab3815f504bde4a8a2e3be9dd177d6d79e35bc5991fa9a8319586c2469a46
0x0040ac50	0x0040ad00	HYP__CBattleEngine__Rearm	BRACKETED_CONSTANT_DELTA	true	98	36	false	1	0f79fb846f62a16f5083e86501fb08b8e581da73947273420764100f310beac2
0x0040acc0	0x0040ad70	HYP__CBattleEngine__CalcUnitOverCrossHair	BRACKETED_CONSTANT_DELTA	true	1081	305	false	44	c1a6bed9e02a529857a3cc41ac96b4ec0b6b40e5e104491fe94ecf13b9b71322
0x0040b100	0x0040b1b0	CGeneralVolume__ctor_base	BRACKETED_CONSTANT_DELTA	true	20	7	false	1	e9c28e8b18d0031a8bb2cb02a2e9eda09289b84219823f80a15c43ede463ced3
0x0040b120	0x0040b1d0	HYP__CBattleEngine__UpdateAutoAim	BRACKETED_CONSTANT_DELTA	true	1330	392	false	45	69e91349f1d9c36f503793243126a57cc42c497de47063cc55b2eddf92d7af5c
0x0040b660	0x0040b710	AngleDifference	BRACKETED_CONSTANT_DELTA	true	107	31	false	6	8b1faf83dfd55e5c9aa776b644d760d1388658c07e0e52c019a7b1548c39e40a
0x0040b6d0	0x0040b780	HYP__CBattleEngine__HandleAutoAim	BRACKETED_CONSTANT_DELTA	true	2290	652	false	97	70c0e066657836a3b62623d2f7e4ad34fb3ba2cd4a84bde2c0cf42db06dd33ed
0x0040bfd0	0x0040c080	HYP__CBattleEngine__StartDieProcess	RTTI_VTABLE_ANCHOR	true	428	137	false	33	5c7c39780ccccb61873be8b45faf128470518802ce31d5dd3403e9905ef85980
0x0040c180	0x0040c230	HYP__CBattleEngine__HandleEvent	RTTI_VTABLE_ANCHOR	true	350	93	false	26	853df4932d18fff6d723935fb553d0b272a1507479ed88ec7c8f3542010ef6f3
0x0040c2e0	0x0040c390	HYP__CBattleEngine__CanSpawnBurstForResolvedEntry	BRACKETED_CONSTANT_DELTA	true	87	28	false	1	b7a981be888cca1dd30ad2cfe847b0dd266628440d65a6d8ed89584d5f01fa84
0x0040c340	0x0040c3f0	HYP__CBattleEngine__RecoilWeapon	BRACKETED_CONSTANT_DELTA	true	54	17	false	1	15a2ea4abb0f3f7ff0e99d80d081119407db43fb0fceac4df3ab23b6e027feed
0x0040c380	0x0040c430	CBattleEngine__VFunc_117_0040c380	RTTI_VTABLE_ANCHOR	true	31	6	false	1	96603e970ffc10215b4f18156342104b4f60341acdb2089c3f01609af20ccb7e
0x0040c3a0	0x0040c450	HYP__CBattleEngine__IsWeaponOverheated	BRACKETED_CONSTANT_DELTA	true	31	6	false	1	96603e970ffc10215b4f18156342104b4f60341acdb2089c3f01609af20ccb7e
0x0040c3c0	0x0040c470	HYP__CBattleEngine__GetWeaponAmmoPercentage	BRACKETED_CONSTANT_DELTA	true	153	53	false	8	d265a1dc6caac976843769ecdcc6978244e5c1bdc94f387d39dd696992a17eff
0x0040c460	0x0040c510	HYP__CBattleEngine__GetWeaponAmmoCount	BRACKETED_CONSTANT_DELTA	true	31	6	false	2	96603e970ffc10215b4f18156342104b4f60341acdb2089c3f01609af20ccb7e
0x0040c480	0x0040c530	HYP__CBattleEngine__IsEnergyWeapon	BRACKETED_CONSTANT_DELTA	true	31	6	false	1	96603e970ffc10215b4f18156342104b4f60341acdb2089c3f01609af20ccb7e
0x0040c4a0	0x0040c550	HYP__CBattleEngine__GetWeaponCharge	BRACKETED_CONSTANT_DELTA	true	165	50	false	16	c064d70997b87dafe7e2cbf5130231c3437dcd4122e303c06480564015370e45
0x0040c550	0x0040c600	HYP__CBattleEngine__GetWeaponName	BRACKETED_CONSTANT_DELTA	true	31	6	false	1	96603e970ffc10215b4f18156342104b4f60341acdb2089c3f01609af20ccb7e
0x0040c570	0x0040c620	HYP__CBattleEngine__GetWeaponPhysicsName	BRACKETED_CONSTANT_DELTA	true	31	6	false	1	96603e970ffc10215b4f18156342104b4f60341acdb2089c3f01609af20ccb7e
0x0040c590	0x0040c640	HYP__CBattleEngine__GetWeaponIconName	BRACKETED_CONSTANT_DELTA	true	31	6	false	1	96603e970ffc10215b4f18156342104b4f60341acdb2089c3f01609af20ccb7e
0x0040c5b0	0x0040c660	CRepairPadAI__IsWithinRepairBounds	BRACKETED_CONSTANT_DELTA	true	47	15	true	0	f12e27610b92778bef5808bd85968eb7e43df869ac21bf7a0b330c1f93e9842b
0x0040c5e0	0x0040c690	CRepairPadAI__HasAnySlotBelowThreshold	BRACKETED_CONSTANT_DELTA	true	66	28	true	0	cffc6a2e93b672a11aee67e5fb25c369758ff9ae58da2b72b5d530f1f1f2e4b5
0x0040c630	0x0040c6e0	CDXCompass__GetTrackedPositionY	BRACKETED_CONSTANT_DELTA	true	10	3	true	0	e1148acf4498d63f3a053e577fd951a701b8bdd44cb66eb8b9c49dd68742176c
0x0040c640	0x0040c6f0	DebugTrace	RTTI_VTABLE_ANCHOR	true	1	1	true	0	ae3f4619b0413d70d3004b9131c3752153074e45725be13b9a148978895e359e
0x0040c650	0x0040c700	HYP__CBattleEngine__UpdateConfiguration	BRACKETED_CONSTANT_DELTA	true	193	58	false	6	0e65bfaacc5903afbf72aadcc5be741b76c89a7b90dd8e936e0d5b714e21f11d
0x0040c720	0x0040c7d0	CBattleEngine__ResetAndSetActiveReader	RTTI_VTABLE_ANCHOR	true	38	14	false	3	5adfb7a0eac0fb3f375231f5a50e46c7ce450ea3a2cd093ac8c4ae3d60569f12
0x0040c750	0x0040c800	CBattleEngine__VFunc_68_0040c750	RTTI_VTABLE_ANCHOR	true	564	189	false	20	b7684213641320cc2f1b2e852e42b56032d1d357018feafafb6fa7c559f32e77
0x0040c990	0x0040ca40	HYP__CBattleEngine__GetLaunchPosition	RTTI_VTABLE_ANCHOR	true	1888	483	false	52	e252ea89f6f8043fceecfc50e3e3dfe9fcf6a7f480c0377b63bd629cebccfe73
0x0040d0f0	0x0040d1a0	CWeaponStatement__UsesBallisticArcNoLocks	BRACKETED_CONSTANT_DELTA	true	45	16	false	2	0bcf20db22cb31699080608e9005a4c6090efc5c46273c2af596301001dd1841
0x0040d120	0x0040d1d0	Vec3__SubtractToOut	BRACKETED_CONSTANT_DELTA	true	35	12	true	0	3e9cf55011ebb8adf9a55330cd7ad20a817de183f16448ef7380fc266511e7e4
0x0040d150	0x0040d200	Vec3__ScaleToOut	BRACKETED_CONSTANT_DELTA	true	35	11	true	0	2db76b4bce7582acdf84166f36940e967bef113d0d0c84711a7ad7908777b3c6
0x0040d180	0x0040d230	Vec3__Dot	BRACKETED_CONSTANT_DELTA	true	27	10	true	0	8a58bebf730d11cf99098631209a4484db577a5fffa86036f758c016acb0c9c9
0x0040d1a0	0x0040d250	Vec3__ElevationOrZero	BRACKETED_CONSTANT_DELTA	true	72	29	false	4	ebe76d72bae6f9557688e84f43ff87eed27ae052a413b45895f0a61e9f11c468
0x0040d1f0	0x0040d2a0	Mat34__SetFromEulerAngles	BRACKETED_CONSTANT_DELTA	true	195	63	true	0	61ad6c00833ee8acd33341913e1ae2f364831ad993b7d343c9fa2d28ab2f0802
0x0040d2c0	0x0040d370	Mat34__TransformVec3ByBasisToOut	BRACKETED_CONSTANT_DELTA	true	81	30	true	0	ffcdf1ca7b80013e229445ca898dd2789cbaa474a36b10fa2b220e9f3f13b422
0x0040d320	0x0040d3d0	Mat34__MultiplyBasisToOut	BRACKETED_CONSTANT_DELTA	true	336	113	true	0	8e88b626a35a7a93b1d4e60363a8173fb60269d3ba9ab9249b7dba8d0a8f9b7b
0x0040d470	0x0040d520	CLine__ctor_fromEndpoints	BRACKETED_CONSTANT_DELTA	true	89	30	false	2	630cebd218dd7c837e8941e04b0f454f4737557ce4280576e847452ba1316267
0x0040d4d0	0x0040d580	HYP__CBattleEngine__HandleCloak	BRACKETED_CONSTANT_DELTA	true	89	22	false	1	4c3ab0753ba13d9eebfd9f214bcb8a6d45623c9fc0b5d9bcb96e1c360db73a45
0x0040d530	0x0040d5e0	CBattleEngine__VFunc_36_0040d530	RTTI_VTABLE_ANCHOR	true	126	32	false	10	646b04ac09028c495b389e515223797dcb1d8ba369c87c773ea50940f5b2cb08
0x0040d5b0	0x0040d660	CLockInfo__GetLockPercentage	BRACKETED_CONSTANT_DELTA	true	51	14	false	7	688afe097b228079e589c0a986da08310bf590deec02ea835b795e0d73727a03
0x0040d5f0	0x0040d6a0	HYP__CBattleEngine__PlayHudSampleByName	BRACKETED_CONSTANT_DELTA	true	105	34	false	13	81fb811c81929e094e58f2303a767677b82d82094239599c83ac1c9d2186f4f7
0x0040d660	0x0040d710	HYP__CBattleEngine__GetInterpolatedEulerOrientation	BRACKETED_CONSTANT_DELTA	true	347	98	false	24	5d4841616100fef30a8a7c03ad778007c36b92401cd5489e1d691754167a48cf
0x0040d7c0	0x0040d870	HYP__CBattleEngine__GetInterpolatedAutoAimPos	BRACKETED_CONSTANT_DELTA	true	612	157	false	28	1e2cf3a516d24fb96ae3b5d0a5b89bf917c1659634c29ee670d268bf49353f05
0x0040da30	0x0040dae0	HYP__CBattleEngine__BuildInterpolatedWorldTransform	BRACKETED_CONSTANT_DELTA	true	509	143	false	22	54cea33852653394038e374f799565bd97ae3d7494ba2fb857d79e452c56abe6
0x0040dc30	0x0040dce0	HYP__CBattleEngine__EnableWeapon	RTTI_VTABLE_ANCHOR	true	37	13	false	1	76ec3b54bfd3fc8d31abee5b82ffbcdd159e6f76944c83c39b412abef9b02fb6
0x0040dc60	0x0040dd10	HYP__CBattleEngine__DisableWeapon	RTTI_VTABLE_ANCHOR	true	37	13	false	2	76ec3b54bfd3fc8d31abee5b82ffbcdd159e6f76944c83c39b412abef9b02fb6
0x0040dc90	0x0040dd40	HYP__CBattleEngine__CountFlag9CBySelectionMode	BRACKETED_CONSTANT_DELTA	true	31	6	false	2	2ac4e8ee4b828e3b9b83ac5fbca856f5263f382676294324e8179ee691b0ceae
0x0040dcb0	0x0040dd60	HYP__CBattleEngine__SetFlag58CEnabled	BRACKETED_CONSTANT_DELTA	true	11	2	true	0	d612c841eaf8b4e248dd7ea8065d6480d9735fa60220e39764617e1a9c59d0ec
0x0040dcc0	0x0040dd70	HYP__CBattleEngine__DisableFlightMode	BRACKETED_CONSTANT_DELTA	true	27	6	true	0	f67e552d1b27543433fb0e21e537478c3a3b4045d80c379e429cc3dd5ab33758
0x0040dce0	0x0040dd90	HYP__CBattleEngine__HostileEnvironment	BRACKETED_CONSTANT_DELTA	true	177	50	false	26	d9e19052f7970d0844d7687653894a2fcb158b389083091cfff4f4795501b451
0x0040dda0	0x0040de50	CUnitAI__RefreshGridCooldownFromOccupiedCells	BRACKETED_CONSTANT_DELTA	true	159	56	false	12	85ffd713dafd4f1fbf4d9420c86494573ec0fceb3f67fe01e57cb04a80705c92
0x0040de40	0x0040def0	HYP__CBattleEngine__AugmentWeapon	BRACKETED_CONSTANT_DELTA	true	316	81	false	21	cd9eb5350183a608a6399580d7653bb85adea3718cfe1098431e56711508bc3b
0x0040df80	0x0040e030	CBattleEngine__VFunc_16_0040df80	RTTI_VTABLE_ANCHOR	true	28	8	false	6	49dd9e2261fe452b5ed7cd28e50f8762bb0145db411e4fbf3eede23683ea7d23
0x0040dfa0	0x0040e050	CBattleEngine__VFunc_48_0040dfa0	RTTI_VTABLE_ANCHOR	true	7	2	false	1	ee43de7e2764d551eda94e7adc8b24c27ea34c74f7bd1334213299e3490ded98
0x0040dfb0	0x0040e060	CGeneralVolume__SpawnPickupAndDispatch	BRACKETED_CONSTANT_DELTA	true	505	169	false	14	b08ab8e5ddc4b60723491c2925df4c400bfb04f0dc9f92e1e0b8b78b416ea7ea
0x0040e1b0	0x0040e260	CInitThing__CopyFrom	RTTI_VTABLE_ANCHOR	true	197	60	true	0	e66df50d385c005b39f0012300114826bc1f67abaf7766a34b23261780073809
0x0040e280	0x0040e330	CInitThing__LoadFromMemBuffer	RTTI_VTABLE_ANCHOR	true	1354	482	false	150	314712bfe55951b536f5ac77370ea0f481f899e174a65418b3d1ad8298e00887
0x0040e7d0	0x0040e880	CBattleEngine__VFunc_104_0040e7d0	RTTI_VTABLE_ANCHOR	true	99	35	false	3	17c4f71f168111a4ead0623feedaffbef1b740d10984f53cf69ff572f5ccc172
0x0040e840	0x0040e8f0	CMonitor__ToggleAttachedObjectFlag300	BRACKETED_CONSTANT_DELTA	true	30	9	true	0	dca254f19027e5a52bf0f6a97b8e24339956a69a14ce6da95fceb6fda6143bbf
0x0040e860	0x0040e910	CGeneralVolume__OffsetPointByForwardScaled	BRACKETED_CONSTANT_DELTA	true	128	45	false	4	f8daa269b78e72362bb31b07371e33d6b313f2f4a1e7f5a90367a868ecc51a55
0x0040e8e0	0x0040e990	CBattleEngine__IsNearGroundByTerrainProbe	RTTI_VTABLE_ANCHOR	true	47	15	false	7	3f0f3f82f5dab7ddcdac85bf93d6605ad15d3a1f17ecf7ff4461abf1259038f4
0x0040e910	0x0040e9c0	CBattleEngine__GetGroundedControlFactor	RTTI_VTABLE_ANCHOR	true	42	16	false	3	16d020e5b54ccd6975db0e1bd54d7f16b9a54744fa44d73d7c7d148b05f1c259
0x0040e940	0x0040e9f0	CMonitor__UpdateTrackedList_59C	BRACKETED_CONSTANT_DELTA	true	520	155	false	24	927a18ff9c87f200f05b232bc354e4e6d1d29c00e7f91fd0ee2c27306224124a
