sourcePath	sourceLine	functionVa	functionName	pushLineAt	pushPathAt	pairingMode	interveningInstructions	consumerAt	consumerVa	consumerName
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	80	0x005D5D96	Unwind@005d5d96	0x005D5D96	0x005D5D98	ADJACENT	0	0x005D5DA3	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	81	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E20C	0x0050E20E	ADJACENT	0	0x0050E21F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	81	0x005D5DAC	Unwind@005d5dac	0x005D5DAC	0x005D5DAE	ADJACENT	0	0x005D5DB9	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	82	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E260	0x0050E262	ADJACENT	0	0x0050E273	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	82	0x005D5DC2	Unwind@005d5dc2	0x005D5DC2	0x005D5DC4	ADJACENT	0	0x005D5DCF	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	83	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E2B4	0x0050E2B6	ADJACENT	0	0x0050E2C7	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	83	0x005D5DD8	Unwind@005d5dd8	0x005D5DD8	0x005D5DDA	ADJACENT	0	0x005D5DE5	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	85	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E308	0x0050E30A	ADJACENT	0	0x0050E31B	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	85	0x005D5DEE	Unwind@005d5dee	0x005D5DEE	0x005D5DF0	ADJACENT	0	0x005D5DFB	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	86	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E35C	0x0050E35E	ADJACENT	0	0x0050E36F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	86	0x005D5E04	Unwind@005d5e04	0x005D5E04	0x005D5E06	ADJACENT	0	0x005D5E11	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	87	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E3B0	0x0050E3B2	ADJACENT	0	0x0050E3C3	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	87	0x005D5E1A	Unwind@005d5e1a	0x005D5E1A	0x005D5E1C	ADJACENT	0	0x005D5E27	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	88	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E404	0x0050E406	ADJACENT	0	0x0050E417	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	88	0x005D5E30	Unwind@005d5e30	0x005D5E30	0x005D5E32	ADJACENT	0	0x005D5E3D	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	89	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E458	0x0050E45A	ADJACENT	0	0x0050E46B	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	89	0x005D5E46	Unwind@005d5e46	0x005D5E46	0x005D5E48	ADJACENT	0	0x005D5E53	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	90	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E4AC	0x0050E4AE	ADJACENT	0	0x0050E4BF	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	90	0x005D5E5C	Unwind@005d5e5c	0x005D5E5C	0x005D5E5E	ADJACENT	0	0x005D5E69	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	91	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E500	0x0050E502	ADJACENT	0	0x0050E513	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	91	0x005D5E72	Unwind@005d5e72	0x005D5E72	0x005D5E74	ADJACENT	0	0x005D5E7F	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	92	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E554	0x0050E556	ADJACENT	0	0x0050E567	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	92	0x005D5E88	Unwind@005d5e88	0x005D5E88	0x005D5E8A	ADJACENT	0	0x005D5E95	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	93	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E5A8	0x0050E5AA	ADJACENT	0	0x0050E5BB	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	93	0x005D5E9E	Unwind@005d5e9e	0x005D5E9E	0x005D5EA0	ADJACENT	0	0x005D5EAB	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	94	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E5FC	0x0050E5FE	ADJACENT	0	0x0050E60F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	94	0x005D5EB4	Unwind@005d5eb4	0x005D5EB4	0x005D5EB6	ADJACENT	0	0x005D5EC1	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	95	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E650	0x0050E652	ADJACENT	0	0x0050E663	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	95	0x005D5ECA	Unwind@005d5eca	0x005D5ECA	0x005D5ECC	ADJACENT	0	0x005D5ED7	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	96	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E6A4	0x0050E6A6	ADJACENT	0	0x0050E6B7	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	96	0x005D5EE0	Unwind@005d5ee0	0x005D5EE0	0x005D5EE2	ADJACENT	0	0x005D5EED	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	97	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E6F8	0x0050E6FA	ADJACENT	0	0x0050E70B	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	97	0x005D5EF6	Unwind@005d5ef6	0x005D5EF6	0x005D5EF8	ADJACENT	0	0x005D5F03	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	98	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E74C	0x0050E74E	ADJACENT	0	0x0050E75F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	98	0x005D5F0C	Unwind@005d5f0c	0x005D5F0C	0x005D5F0E	ADJACENT	0	0x005D5F19	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	99	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E7A0	0x0050E7A2	ADJACENT	0	0x0050E7B3	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	99	0x005D5F22	Unwind@005d5f22	0x005D5F22	0x005D5F24	ADJACENT	0	0x005D5F2F	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	145	0x0050F4B0	CWorldPhysicsManager__CreateSquad	0x0050F513	0x0050F518	ADJACENT	0	0x0050F529	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	145	0x005D61B0	Unwind@005d61b0	0x005D61B0	0x005D61B5	ADJACENT	0	0x005D61C0	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	149	0x0050F4B0	CWorldPhysicsManager__CreateSquad	0x0050F576	0x0050F57B	ADJACENT	0	0x0050F58C	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	149	0x005D61D1	Unwind@005d61d1	0x005D61D1	0x005D61D6	ADJACENT	0	0x005D61E1	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	196	0x0050F6D0	CWorldPhysicsManager__CreateWeaponByIndex	0x0050F74F	0x0050F754	ADJACENT	0	0x0050F765	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	196	0x005D6220	Unwind@005d6220	0x005D6220	0x005D6225	ADJACENT	0	0x005D6230	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	211	0x0050F7A0	CWorldPhysicsManager__CreateProjectile	0x0050F7DA	0x0050F7DF	ADJACENT	0	0x0050F7F0	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	211	0x005D6250	Unwind@005d6250	0x005D6250	0x005D6255	ADJACENT	0	0x005D6260	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	213	0x0050F7A0	CWorldPhysicsManager__CreateProjectile	0x0050F82F	0x0050F834	ADJACENT	0	0x0050F845	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	213	0x005D6269	Unwind@005d6269	0x005D6269	0x005D626E	ADJACENT	0	0x005D6279	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	230	0x0050F970	CWorldPhysicsManager__CreateSpawner	0x0050F9EF	0x0050F9F4	ADJACENT	0	0x0050FA05	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	230	0x005D62C0	Unwind@005d62c0	0x005D62C0	0x005D62C5	ADJACENT	0	0x005D62D0	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	247	0x0050FA40	CWorldPhysicsManager__CreateCharacter	0x0050FAD5	0x0050FADA	ADJACENT	0	0x0050FAEB	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	247	0x005D62F0	Unwind@005d62f0	0x005D62F0	0x005D62F5	ADJACENT	0	0x005D6300	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	249	0x0050FA40	CWorldPhysicsManager__CreateCharacter	0x0050FB79	0x0050FB7E	ADJACENT	0	0x0050FB8F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	249	0x005D632D	Unwind@005d632d	0x005D632D	0x005D6332	ADJACENT	0	0x005D633D	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	251	0x0050FA40	CWorldPhysicsManager__CreateCharacter	0x0050FC0E	0x0050FC13	ADJACENT	0	0x0050FC24	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	251	0x005D636A	Unwind@005d636a	0x005D636A	0x005D636F	ADJACENT	0	0x005D637A	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	265	0x0050FF10	CWorldPhysicsManager__CreateExplosion	0x0050FF39	0x0050FF3E	ADJACENT	0	0x0050FF4F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	265	0x005D6400	Unwind@005d6400	0x005D6400	0x005D6405	ADJACENT	0	0x005D6410	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	278	0x00510060	CWorldPhysicsManager__CreateEffect	0x00510089	0x0051008E	ADJACENT	0	0x0051009F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	278	0x005D6450	Unwind@005d6450	0x005D6450	0x005D6455	ADJACENT	0	0x005D6460	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	292	0x00510150	CWorldPhysicsManager__CreateTrigger	0x00510179	0x0051017E	ADJACENT	0	0x0051018F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	292	0x005D6480	Unwind@005d6480	0x005D6480	0x005D6485	ADJACENT	0	0x005D6490	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	301	0x005102A0	CWorldPhysicsManager__InitializeLists	0x005102B7	0x005102BC	ADJACENT	0	0x005102CA	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	301	0x005D64D0	Unwind@005d64d0	0x005D64D0	0x005D64D5	ADJACENT	0	0x005D64E0	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	302	0x005102A0	CWorldPhysicsManager__InitializeLists	0x005102ED	0x005102F2	ADJACENT	0	0x0051030D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	302	0x005D64E9	Unwind@005d64e9	0x005D64E9	0x005D64EE	ADJACENT	0	0x005D64F9	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	303	0x005102A0	CWorldPhysicsManager__InitializeLists	0x0051032F	0x00510334	ADJACENT	0	0x0051034C	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	303	0x005D6502	Unwind@005d6502	0x005D6502	0x005D6507	ADJACENT	0	0x005D6512	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	304	0x005102A0	CWorldPhysicsManager__InitializeLists	0x0051036E	0x00510373	ADJACENT	0	0x0051038B	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	304	0x005D651B	Unwind@005d651b	0x005D651B	0x005D6520	ADJACENT	0	0x005D652B	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	305	0x005102A0	CWorldPhysicsManager__InitializeLists	0x005103AD	0x005103B2	ADJACENT	0	0x005103CA	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	305	0x005D6534	Unwind@005d6534	0x005D6534	0x005D6539	ADJACENT	0	0x005D6544	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	306	0x005102A0	CWorldPhysicsManager__InitializeLists	0x005103EC	0x005103F1	ADJACENT	0	0x00510409	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	306	0x005D654D	Unwind@005d654d	0x005D654D	0x005D6552	ADJACENT	0	0x005D655D	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	307	0x005102A0	CWorldPhysicsManager__InitializeLists	0x0051042B	0x00510430	ADJACENT	0	0x00510448	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	307	0x005D6566	Unwind@005d6566	0x005D6566	0x005D656B	ADJACENT	0	0x005D6576	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	308	0x005102A0	CWorldPhysicsManager__InitializeLists	0x0051046A	0x0051046F	ADJACENT	0	0x00510487	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	308	0x005D657F	Unwind@005d657f	0x005D657F	0x005D6584	ADJACENT	0	0x005D658F	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	309	0x005102A0	CWorldPhysicsManager__InitializeLists	0x005104A9	0x005104AE	ADJACENT	0	0x005104C6	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	309	0x005D6598	Unwind@005d6598	0x005D6598	0x005D659D	ADJACENT	0	0x005D65A8	0x00449D40	OID__FreeObject_Callback
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	707	0x00511900	CWorldPhysicsManager__AddComponentByName	0x00511905	0x0051190E	STACK_STABLE_GAP	1	0x0051191C	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	724	0x005119E0	CWorldPhysicsManager__AddWeaponByName	0x005119E5	0x005119EE	STACK_STABLE_GAP	1	0x005119FC	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	742	0x00511AD0	CWorldPhysicsManager__AddSpawnerByName	0x00511AD5	0x00511ADE	STACK_STABLE_GAP	1	0x00511AEC	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	193	0x004317A0	CHazardStatement__CreateAndRegisterByName	0x004317EF	0x004317F4	ADJACENT	0	0x00431803	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	228	0x0043C410	CHazardEffect__ApplyToHazardByName	0x0043C4B7	0x0043C4C0	STACK_STABLE_GAP	2	0x0043C4CD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	241	0x0043C320	CHazardNoise__ApplyToHazardByName	0x0043C3C7	0x0043C3D0	STACK_STABLE_GAP	2	0x0043C3DD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	265	0x00431350	CFeatureStatement__CreateAndRegisterByName	0x0043139F	0x004313A4	ADJACENT	0	0x004313B3	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	313	0x0043BE10	CFeatureMesh__ApplyToFeatureByName	0x0043BEC8	0x0043BED0	STACK_STABLE_GAP	1	0x0043BEDD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	326	0x0043BF00	CFeatureNoise__ApplyToFeatureByName	0x0043BFA7	0x0043BFB0	STACK_STABLE_GAP	2	0x0043BFBD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	357	0x00430510	CSpawnerData__CreateAndRegisterByName	0x0043056E	0x00430573	ADJACENT	0	0x00430581	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	404	0x00439E70	CSpawnerBasedOn__ApplyToSpawnerByName	0x0043A001	0x0043A009	STACK_STABLE_GAP	1	0x0043A016	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	404	0x0043A080	CSpawnerUnit__ApplyToSpawnerByName	0x0043A138	0x0043A140	STACK_STABLE_GAP	1	0x0043A14D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	472	0x0042FFA0	CRoundData__CreateAndRegisterByName	0x0042FFFC	0x00430001	ADJACENT	0	0x0043000F	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	572	0x00437FE0	CPhysicsRoundValue__SetOwnedAuxStringAt0C	0x00438013	0x0043801B	STACK_STABLE_GAP	1	0x00438028	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	572	0x00439620	CRoundMesh__ApplyToRoundByName	0x004396D8	0x004396E0	STACK_STABLE_GAP	1	0x004396ED	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	585	0x00437D00	CRoundBasedOn__VFunc_1_00437d00	0x00437EBF	0x00437EC8	STACK_STABLE_GAP	2	0x00437ED5	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	585	0x00439710	CRoundEffect__ApplyToRoundByName	0x004397B7	0x004397C0	STACK_STABLE_GAP	2	0x004397CD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	596	0x00437D00	CRoundBasedOn__VFunc_1_00437d00	0x00437F1A	0x00437F23	STACK_STABLE_GAP	2	0x00437F30	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	596	0x00439800	CRoundWaterEffect__ApplyToRoundByName	0x004398A7	0x004398B0	STACK_STABLE_GAP	2	0x004398BD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	607	0x00438050	CPhysicsRoundValue__SetOwnedValueStringAt08	0x00438072	0x0043807B	STACK_STABLE_GAP	2	0x00438088	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	607	0x00439910	CRoundExplosion__ApplyToRoundByName	0x004399B7	0x004399C0	STACK_STABLE_GAP	2	0x004399CD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	732	0x0042FA80	CWeaponModeStatement__Create	0x0042FAF5	0x0042FAFA	ADJACENT	0	0x0042FB08	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	836	0x00436410	CWeaponMuzzleEffect__ApplyToWeaponModeByName	0x004364B7	0x004364C0	STACK_STABLE_GAP	2	0x004364CD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	847	0x00436320	CWeaponPreFireEffect__ApplyToWeaponModeByName	0x004363C7	0x004363D0	STACK_STABLE_GAP	2	0x004363DD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	858	0x00436500	CWeaponClip__ApplyToWeaponModeByName	0x004365A7	0x004365B0	STACK_STABLE_GAP	2	0x004365BD	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	869	0x004371C0	CWeaponLaunchSound__ApplyToWeaponModeByName	0x00437267	0x00437270	STACK_STABLE_GAP	2	0x0043727D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	880	0x004372B0	CWeaponPreFireSound__ApplyToWeaponModeByName	0x00437357	0x00437360	STACK_STABLE_GAP	2	0x0043736D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	891	0x004373A0	CWeaponPostFireSound__ApplyToWeaponModeByName	0x00437447	0x00437450	STACK_STABLE_GAP	2	0x0043745D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	997	0x00435A00	CWeaponLaunchSequence__VFunc_1_00435a00	0x00435AB5	0x00435ABA	ADJACENT	0	0x00435AC8	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1029	0x00435B50	CWeaponLaunchAngle__VFunc_1_00435b50	0x00435C0E	0x00435C13	ADJACENT	0	0x00435C21	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1136	0x0042F5F0	WeaponDefinition__CreateAndRegisterByName	0x0042F648	0x0042F64D	ADJACENT	0	0x0042F65B	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1210	0x00434F20	CWeaponIconName__ApplyToWeaponByName	0x00434FD8	0x00434FE0	STACK_STABLE_GAP	1	0x00434FED	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1244	0x004309E0	ExplosionDefinition__CreateAndRegisterByName	0x00430A38	0x00430A3D	ADJACENT	0	0x00430A4B	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1310	0x0043ABD0	CExplosionBasedOn__ApplyToExplosionByName	0x0043AD05	0x0043AD0E	STACK_STABLE_GAP	2	0x0043AD1B	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1310	0x0043AFC0	CExplosionAirEffect__ApplyToExplosionByName	0x0043B067	0x0043B070	STACK_STABLE_GAP	2	0x0043B07D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1321	0x0043ABD0	CExplosionBasedOn__ApplyToExplosionByName	0x0043ADBB	0x0043ADC4	STACK_STABLE_GAP	2	0x0043ADD1	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1321	0x0043B1C0	CExplosionWaterEffect__ApplyToExplosionByName	0x0043B267	0x0043B270	STACK_STABLE_GAP	2	0x0043B27D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1332	0x0043ABD0	CExplosionBasedOn__ApplyToExplosionByName	0x0043AD60	0x0043AD69	STACK_STABLE_GAP	2	0x0043AD76	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1332	0x0043B0B0	CExplosionGroundEffect__ApplyToExplosionByName	0x0043B157	0x0043B160	STACK_STABLE_GAP	2	0x0043B16D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1343	0x0043ABD0	CExplosionBasedOn__ApplyToExplosionByName	0x0043AE16	0x0043AE1F	STACK_STABLE_GAP	2	0x0043AE2C	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1343	0x0043B2B0	CExplosionUnitEffect__ApplyToExplosionByName	0x0043B357	0x0043B360	STACK_STABLE_GAP	2	0x0043B36D	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1354	0x0043AEA0	CExplosionBasedOn__CopySoundString28	0x0043AEC2	0x0043AECB	STACK_STABLE_GAP	2	0x0043AED8	0x005490E0	CDXMemoryManager__Alloc
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1354	0x0043B790	CExplosionSound__ApplyToExplosionByName	0x0043B837	0x0043B840	STACK_STABLE_GAP	2	0x0043B84D	0x005490E0	CDXMemoryManager__Alloc
