# Ghidra function-name table -- address -> current saved symbol
# Purpose : the resolution authority for tools/re_function_doc_names_check.py.
#           It is a name index, not a database and not a disassembly.
# Derived : live maintainer Ghidra project (C:\Users\david\Ghidra\Projects), exported headless by
#           tools/ExportFullFunctionInventory.java on 2026-07-27 17:49 local, after
#           the 580-creation / AIF / DPI mutation waves, the 533-name vtable naming
#           wave, and both destructor demotions (0x0048c300, 0x005386d0).
# Specimen: BEA.exe MD5 3b456964020070efe696d2cc09464a55,
#           SHA-256 74154bfae14ddc8ecb87a0766f5bc381c7b7f1ab334ed7a753040eda1e1e7750
# Source  : local-lab/re-ledger/naming-wave-2026-07-27/inv-LIVE2-functions.tsv
#           sha256 2f9d352eaec3005d1827660f86403d25e45b67158eeba1b98363565a30811228
#           (gitignored; this file is the promoted 4-column projection of it)
# Reproduced: an independent export of the same database (inv-LIVE1-functions.tsv)
#           agrees with it on all 7555 names, 0 differences.
# DATED PROJECTION: reverse-engineering/ghidra/ was promoted from the 8,125-function
#           live project on 2026-08-09. This 7,555-row table remains the historical
#           2026-07-27 name index used by its owning documentation check; it is no
#           longer a current database projection.
# Columns : address, name, bodyMin, bodyMax (hex). 67 functions have
#           non-contiguous bodies, so bodyMin..bodyMax over-covers for those;
#           6 of the 7555 spans overlap their predecessor.
# text_range: 0x00401000-0x005d7fff
address	name	bodyMin	bodyMax
0x0052f570	CThingPtrDataType__Destructor	0x0052f570	0x0052f5c3
0x0052f5d0	CPositionDataType__VFunc_5_0052f5d0	0x0052f5d0	0x0052f603
0x0052f610	CPositionDataType__VFunc_18_0052f610	0x0052f610	0x0052f65c
0x0052f660	FUN_0052f660	0x0052f660	0x0052f665
0x0052f670	CDataType__ScalarDeletingDestructor	0x0052f670	0x0052f68f
0x0052f690	CStringDataType__InitFromString	0x0052f690	0x0052f710
0x0052f720	CStringDataType__ScalarDeletingDestructor	0x0052f720	0x0052f73f
0x0052f740	CStringDataType__Destructor	0x0052f740	0x0052f78e
0x0052f790	CStringDataType__ReadFromBuffer	0x0052f790	0x0052f818
0x0052f820	CPositionDataType__VFunc_1_0052f820	0x0052f820	0x0052f89f
0x0052f8a0	CPositionDataType__SubtractPosition	0x0052f8a0	0x0052f91f
0x0052f920	CPositionDataType__ScaleByFloat	0x0052f920	0x0052f996
0x0052f9a0	CEventFunction__Destructor	0x0052f9a0	0x0052fa44
0x0052fa50	CEventFunction__ScalarDeletingDestructor	0x0052fa50	0x0052fa6f
0x0052fa70	CEventFunction__CEventFunction	0x0052fa70	0x0052fba0
0x0052fbb0	CEventFunction__Clone	0x0052fbb0	0x0052fd9b
0x0052fda0	CEventFunction__Execute	0x0052fda0	0x0052fe2f
0x0052fe30	FUN_0052fe30	0x0052fe30	0x0052fe4e
0x0052ff30	ScriptCommandRegistry__InitBuiltins	0x0052ff30	0x005333a4
0x005333b0	IScript__Constructor	0x005333b0	0x00533422
0x00533430	IScript__ScalarDeletingDestructor	0x00533430	0x0053344f
0x00533450	IScript__Destructor	0x00533450	0x005334fe
0x00533500	IScript__CallEvent0AndRegisterNestedListeners	0x00533500	0x0053359a
0x005335a0	IScript__CallEventId6_OrReset	0x005335a0	0x005335ca
0x005335d0	IScript__CreateThingRef	0x005335d0	0x00533656
0x00533660	IScript__CallEventId5_OrReset	0x00533660	0x0053368a
0x00533690	IScript__CreateThingRefWithSquad	0x00533690	0x005337d2
0x005337e0	IScript__CallEventId3_OrReset	0x005337e0	0x0053380a
0x00533810	IScript__VFunc_2_00533810	0x00533810	0x0053383a
0x00533840	IScript__RestoreSavedStateAndGotoInstruction	0x00533840	0x0053389e
0x005338a0	IScript__SetPlayerLives	0x005338a0	0x005338c5
0x005338d0	IScript__SetSlot	0x005338d0	0x005338fa
0x00533900	IScript__SetSlotSave	0x00533900	0x0053394e
0x00533950	FUN_00533950	0x00533950	0x0053397d
0x005339a0	IScript__GetSlotBitValue	0x005339a0	0x00533a32
0x00533a40	FUN_00533a40	0x00533a40	0x00533a58
0x00533a70	IScript__SetGoodieState	0x00533a70	0x00533a92
0x00533aa0	IScript__GetGoodieState	0x00533aa0	0x00533b2a
0x00533b30	FUN_00533b30	0x00533b30	0x00533b65
0x00533b70	IScript__Create3PointPanCamera	0x00533b70	0x00533ea4
0x00533eb0	IScript__Create4PointPanCamera	0x00533eb0	0x005342a2
0x005343e0	IScript__PrimaryObjectiveComplete	0x005343e0	0x0053440b
0x00534410	IScript__SecondaryObjectiveComplete	0x00534410	0x0053443b
0x00534440	IScript__PrimaryObjectiveFailed	0x00534440	0x0053446b
0x00534470	IScript__SecondaryObjectiveFailed	0x00534470	0x0053449b
0x005344a0	FUN_005344a0	0x005344a0	0x005344fb
0x005345d0	IScript__GetVectorLength	0x005345d0	0x00534679
0x005347b0	IScript__CheckValueInRange	0x005347b0	0x005348b8
0x005348c0	FUN_005348c0	0x005348c0	0x005348ed
0x00534ac0	ScriptCommand__SampleStaticShadowHeight_00534ac0	0x00534ac0	0x00534b25
0x00534b30	FUN_00534b30	0x00534b30	0x00534b79
0x00534b80	IScript__GetVectorX	0x00534b80	0x00534c0b
0x00534c10	IScript__GetVectorY	0x00534c10	0x00534c9c
0x00534ca0	IScript__GetVectorZ	0x00534ca0	0x00534d2c
0x00534d30	FUN_00534d30	0x00534d30	0x00534db1
0x00534fb0	IScript__SetThingValueViaVFunc198_FromArg	0x00534fb0	0x00534fd8
0x00534fe0	IScript__SetThingValueViaVFunc19C_FromArg	0x00534fe0	0x00535008
0x00535010	IScript__SetThingValueViaEngineHelper4FE390_FromArg	0x00535010	0x00535033
0x00535040	IScript__SetThingValueViaEngineHelper4FE3F0_FromArg	0x00535040	0x00535063
0x00535330	CVM__ScalarDeletingDestructor	0x00535330	0x0053534f
0x00535350	CVM__Destructor	0x00535350	0x0053539b
0x005353a0	FUN_005353a0	0x005353a0	0x00535476
0x00535530	IScript__SetThingFloatViaVFunc1C8_FromArg	0x00535530	0x0053555b
0x00535560	IScript__SetFactionForHierarchy_FromArg	0x00535560	0x00535583
0x00535670	IScript__GetThingName	0x00535670	0x0053574d
0x005357b0	IScript__GetThingTypeName	0x005357b0	0x0053588d
0x00535890	FUN_00535890	0x00535890	0x005358d7
0x00535fa0	IScript__Attack	0x00535fa0	0x00536067
0x00536070	FUN_00536070	0x00536070	0x0053619b
0x005362a0	IScript__GetWorldTextSlotTimerValue	0x005362a0	0x0053632d
0x00536330	FUN_00536330	0x00536330	0x00536348
0x005363e0	IScript__GetPlayerBattleEngine	0x005363e0	0x005365bd
0x005365c0	FUN_005365c0	0x005365c0	0x005366b9
0x00536ca0	IScript__TriggerHitEffect	0x00536ca0	0x00536cce
0x00536cd0	FUN_00536cd0	0x00536cd0	0x005371df
0x00537410	IScript__PlaySound	0x00537410	0x005374f4
0x00537500	IScript__PlaySoundWithCallback	0x00537500	0x005375eb
0x005375f0	IScript__PlaySoundWithFade	0x005375f0	0x005377d7
0x005377e0	IScript__PlaySoundWithPriority	0x005377e0	0x005378da
0x005378e0	IScript__PlaySoundWithFadeAndPriority	0x005378e0	0x00537ac0
0x00537ad0	FUN_00537ad0	0x00537ad0	0x00537c27
0x00537c40	IScript__PrintText	0x00537c40	0x00537c6b
0x00537c70	FUN_00537c70	0x00537c70	0x00537d68
0x00537fd0	IScript__IsFriendly	0x00537fd0	0x00538056
0x005381a0	IScript__LevelLost	0x005381a0	0x005381b0
0x005381c0	IScript__LevelLostString	0x005381c0	0x005381da
0x005381e0	IScript__LevelWon	0x005381e0	0x005381ec
0x005381f0	FUN_005381f0	0x005381f0	0x0053822d
0x005383c0	IScript__ScheduleEvent	0x005383c0	0x0053846f
0x00538470	CScriptEventNB__UpdateWaypointFollowing	0x00538470	0x005385dd
0x005385e0	IScript__HandleMessage	0x005385e0	0x005386a4
0x005386b0	CPostEventData__ScalarDeletingDestructor	0x005386b0	0x005386cf
0x005386d0	DestructorBody_005386d0	0x005386d0	0x00538738
0x00538740	FUN_00538740	0x00538740	0x00538755
0x00538760	CScriptEventNB__Init	0x00538760	0x00538770
0x00538780	CScriptEventNB__ScalarDeletingDestructor2	0x00538780	0x0053879f
0x005387b0	CScriptEventNB__ClearEventListeners	0x005387b0	0x0053885a
0x00538860	CScriptEventNB__CreateEventListener	0x00538860	0x005388cd
0x005388d0	CScriptEventNB__DestroyAllEvents	0x005388d0	0x0053894f
0x00538950	CScriptEventNB__BaseDestructor	0x00538950	0x0053895a
0x00538960	CScriptEventNB__RegisterEventListener	0x00538960	0x00538b63
0x00538b70	CScriptEventNB__PostEvent	0x00538b70	0x00538c6a
0x00538c70	CScriptEventNB__HandleEventMessage	0x00538c70	0x00538da7
0x00538db0	FUN_00538db0	0x00538db0	0x00538dce
0x00538ea0	CMissionScriptObjectCode__scalar_deleting_dtor	0x00538ea0	0x00538ebf
0x00538ec0	CMissionScriptObjectCode__ctor	0x00538ec0	0x0053903a
0x00539040	CScriptObjectCode__Clone	0x00539040	0x00539191
0x005391a0	CMissionScriptObjectCode__dtor	0x005391a0	0x00539292
0x005392a0	CScriptObjectCode__CollectSpawnThings	0x005392a0	0x00539345
0x00539350	CScriptObjectCode__RestoreStack	0x00539350	0x005393d3
0x005393e0	CScriptObjectCode__ClearStack	0x005393e0	0x00539411
0x00539420	CScriptObjectCode__Push	0x00539420	0x00539468
0x00539470	CScriptObjectCode__Pop	0x00539470	0x00539499
0x005394a0	CScriptObjectCode__RemoveTop	0x005394a0	0x005394d1
0x005394e0	CScriptObjectCode__GetTop	0x005394e0	0x0053950e
0x00539510	CScriptObjectCode__ClearSymbolTable	0x00539510	0x005395ab
0x005395b0	CScriptObjectCode__CloneSymbolTable	0x005395b0	0x00539759
0x00539760	CScriptObjectCode__GetInstruction	0x00539760	0x0053976b
0x00539770	CScriptObjectCode__ReadSymbolTable	0x00539770	0x00539892
0x005398a0	FUN_005398a0	0x005398a0	0x005398b5
0x005398d0	CScriptObjectCode__InitRuntime	0x005398d0	0x00539904
0x00539910	CScriptObjectCode__CopyState	0x00539910	0x00539976
0x00539980	CScriptObjectCode__Reset	0x00539980	0x00539987
0x00539990	CScriptObjectCode__CallEvent	0x00539990	0x00539a5e
0x00539a60	CScriptObjectCode__CallEventDirect	0x00539a60	0x00539adf
0x00539ae0	CScriptObjectCode__GotoInstruction	0x00539ae0	0x00539af1
0x00539b00	CScriptObjectCode__Run	0x00539b00	0x00539c70
0x00539c80	CMissionScriptObjectCode__CMissionScriptObjectCode	0x00539c80	0x00539c95
0x00539ca0	CXBOXAsyncCache__LoadAsync	0x00539ca0	0x00539db6
0x00539dc0	CMissionScriptObjectCode__StartLoadAsync	0x00539dc0	0x00539e04
0x00539e10	FUN_00539e10	0x00539e10	0x00539e2e
0x00539f00	CMissionScriptObjectCode__InitFields	0x00539f00	0x00539f24
0x00539f30	CMissionScriptObjectCode__ClearFields_Thunk	0x00539f30	0x00539f34
0x00539f40	CMissionScriptObjectCode__ClearFields	0x00539f40	0x0053a003
0x0053a010	CBLTexture__VFunc_1_0053a010	0x0053a010	0x0053a035
0x0053a040	CDXTexture__EnsureLoaded	0x0053a040	0x0053a044
0x0053a050	CDXBattleLine__Constructor	0x0053a050	0x0053a117
0x0053a120	CBLTexture__scalar_deleting_dtor	0x0053a120	0x0053a13f
0x0053a140	CDXBattleLine__DestructorThunk	0x0053a140	0x0053a144
0x0053a150	CDXBattleLine__LoadTextures	0x0053a150	0x0053a273
0x0053a280	CDXBattleLine__Setup	0x0053a280	0x0053a2a6
0x0053a2b0	FUN_0053a2b0	0x0053a2b0	0x0053a2c4
0x0053a390	CDXBattleLine__UpdateHeightmap	0x0053a390	0x0053a5d8
0x0053a5e0	CDXBattleLine__BuildMesh	0x0053a5e0	0x0053a928
0x0053a930	CDXBattleLine__InitMipLevels	0x0053a930	0x0053aa0b
0x0053aa10	FUN_0053aa10	0x0053aa10	0x0053aa2c
0x0053aa40	CDXBattleLine__UpdateVertexBuffer	0x0053aa40	0x0053ab32
0x0053ab40	CDXBattleLine__SetupVertex	0x0053ab40	0x0053abd4
0x0053abe0	CDXBattleLine__Render	0x0053abe0	0x0053b468
0x0053b470	CDXBattleLine__RenderTriOverlayPass	0x0053b470	0x0053b5e9
0x0053b5f0	CDXBattleLine__AppendOverlayVertex	0x0053b5f0	0x0053b805
0x0053b810	FUN_0053b810	0x0053b810	0x0053b82e
0x0053b900	CClouds__Constructor	0x0053b900	0x0053b9d8
0x0053b9e0	CClouds__VFunc_0_0053b9e0	0x0053b9e0	0x0053b9e5
0x0053b9f0	CClouds__VFunc_3_0053b9f0	0x0053b9f0	0x0053ba12
0x0053ba20	CClouds__Shutdown	0x0053ba20	0x0053ba5c
0x0053ba60	FUN_0053ba60	0x0053ba60	0x0053ba7e
0x0053bb50	CDXEngine__RenderOptionalFullscreenEffectPass	0x0053bb50	0x0053bc33
0x0053bc40	FUN_0053bc40	0x0053bc40	0x0053bc5e
0x0053bd60	CDXCompass__InitFields	0x0053bd60	0x0053bd98
0x0053bda0	CDXCompass__ReleaseDynamicResources	0x0053bda0	0x0053be33
0x0053be40	CDXCompass__Init	0x0053be40	0x0053c1c5
0x0053c1d0	CDXCompass__BuildRingGeometry	0x0053c1d0	0x0053c2d3
0x0053c2e0	CDXCompass__BuildByteSpriteOverlayTexture	0x0053c2e0	0x0053c50f
0x0053c510	CDXCompass__UpdateDynamicOverlayTexture	0x0053c510	0x0053cd23
0x0053cd30	CDXCompass__RenderWorldSpaceOverlay	0x0053cd30	0x0053d211
0x0053d220	FUN_0053d220	0x0053d220	0x0053d23e
0x0053d3a0	CDXEngine__ReleaseDefaultTextureAndMeshRefs	0x0053d3a0	0x0053d3db
0x0053d3e0	CDXEngine__Shutdown	0x0053d3e0	0x0053d474
0x0053d480	FUN_0053d480	0x0053d480	0x0053d4be
0x0053d4c0	CDXEngine__UploadScaledRgbLookupTable	0x0053d4c0	0x0053d5e5
0x0053d5f0	CDXEngine__Init	0x0053d5f0	0x0053d6cf
0x0053d6d0	CDXEngine__InitResources	0x0053d6d0	0x0053d751
0x0053d760	CThing__RenderDebugVolumeOverlay	0x0053d760	0x0053df1c
0x0053df40	CDXEngine__RenderTexturedBeamQuad	0x0053df40	0x0053e21d
0x0053e220	CDXEngine__PreRender	0x0053e220	0x0053e2ce
0x0053e2d0	FUN_0053e2d0	0x0053e2d0	0x0053e2d0
0x0053e2e0	CDXEngine__Render	0x0053e2e0	0x0053ecb6
0x0053ecc0	CDXEngine__PostRender	0x0053ecc0	0x0053f007
0x0053f010	CCutscene__SetTrackSlotByFlag	0x0053f010	0x0053f031
0x0053f040	CVBufTexture__SetStateCacheModeByFlag	0x0053f040	0x0053f069
0x0053f070	FUN_0053f070	0x0053f070	0x0053f085
0x0053f0a0	CDXFMV__DestructorBody	0x0053f0a0	0x0053f0eb
0x0053f0f0	CDXFMV__ctor_base	0x0053f0f0	0x0053f13b
0x0053f140	CDXFMV__scalar_deleting_dtor	0x0053f140	0x0053f15f
0x0053f160	VFuncSlot_01_0053f160	0x0053f160	0x0053f17f
0x0053f180	CDXFMV__VFunc_06_0053f180	0x0053f180	0x0053f189
0x0053f190	CDXFMV__VFunc_11_0053f190	0x0053f190	0x0053f544
0x0053f730	CDXBitmapFont__ctor_base	0x0053f730	0x0053f761
0x0053f770	CDXBitmapFont__ReleaseFontResources	0x0053f770	0x0053f7c8
0x0053f7d0	CDXBitmapFont__InitNamedFontSlot	0x0053f7d0	0x0053f828
0x0053f830	CDXBitmapFont__InitTextureFontSlot	0x0053f830	0x0053f873
0x0053f880	CDXFont__CreateFromTexture	0x0053f880	0x0053fafd
0x0053fb00	CDXFont__CreateGDIFont	0x0053fb00	0x00540000
0x00540010	CDXFont__DrawTextScaled	0x00540010	0x0054063c
0x00540640	CDXFont__DrawText	0x00540640	0x00540674
0x00540680	CDXFont__GetTextExtent	0x00540680	0x00540830
0x00540840	CDXBitmapFont__Deserialize	0x00540840	0x0054096c
0x00540970	CDXBitmapFont__HasAnimatedTexture	0x00540970	0x0054098b
0x00540990	CDXBitmapDebugFont__VFunc_0_00540990	0x00540990	0x005409ff
0x00540b60	CDXFrontEnd__DestructorBody	0x00540b60	0x00540be5
0x00540bf0	CDXFrontEnd__Constructor	0x00540bf0	0x00540c01
0x00540c10	CDXFrontEnd__scalar_deleting_dtor	0x00540c10	0x00540c2f
0x00540c30	CDXFrontEnd__SetupRenderMatricesAndProjection	0x00540c30	0x00540f6e
0x00540f70	CDXFrontEnd__RenderStart	0x00540f70	0x00540fac
0x00540fb0	CDXFrontEnd__VFunc_07_00540fb0	0x00540fb0	0x00540fcd
0x00540fd0	FUN_00540fd0	0x00540fd0	0x00540fee
0x00541120	CBinkOpenThread__ctor	0x00541120	0x00541131
0x00541140	CBinkOpenThread__VFunc_0_00541140	0x00541140	0x005411f0
0x00541200	CDXFrontEndVideo__CDXFrontEndVideo	0x00541200	0x0054121f
0x00541220	CDXFrontEndVideo__scalar_deleting_dtor	0x00541220	0x0054123f
0x00541240	CDXFrontEndVideo__SetDefaultSize	0x00541240	0x00541250
0x00541260	CDXFrontEndVideo__Close	0x00541260	0x00541270
0x00541280	FUN_00541280	0x00541280	0x005412a1
0x005412e0	CDXFrontEndVideo__Open	0x005412e0	0x0054142a
0x00541430	CDXFrontEndVideo__InitVideo	0x00541430	0x0054164c
0x00541650	CDXFrontEndVideo__CloseVideo	0x00541650	0x0054176c
0x00541770	CDXFrontEndVideo__GetWidth	0x00541770	0x0054177d
0x00541780	CDXFrontEndVideo__GetHeight	0x00541780	0x0054178e
0x00541790	CDXFrontEndVideo__Render	0x00541790	0x00541d16
0x00541d30	CDXFrontEndVideo__Update	0x00541d30	0x00541dd9
0x00541de0	FUN_00541de0	0x00541de0	0x00541dfe
0x00541f00	CDXGame__dtor_thunk	0x00541f00	0x00541f04
0x00541f10	CDXGame__ctor	0x00541f10	0x00541f21
0x00541f30	CDXGame__scalar_deleting_dtor	0x00541f30	0x00541f4f
0x00541f50	CDXEngine__GenerateLandscapeCacheTileChunk	0x00541f50	0x005425fa
0x00542600	FUN_00542600	0x00542600	0x0054261e
0x00542740	CDXEngine__InitLandscapeTextureTables	0x00542740	0x0054274b
0x00542750	FUN_00542750	0x00542750	0x0054276e
0x005428d0	CDXImposter__InitGlobals	0x005428d0	0x00542981
0x00542990	CDXImposter__ShutdownAll	0x00542990	0x00542a2e
0x00542a30	CDXImposter__InitEntry	0x00542a30	0x00542a4a
0x00542a50	CDXEngine__BuildDirectionalSampleRing	0x00542a50	0x00542edb
0x00542ee0	CDXEngine__BuildZRotationMatrix	0x00542ee0	0x00542f89
0x00542f90	CDXImposter__BuildQuadGeometry	0x00542f90	0x005432f1
0x00543300	CDXEngine__RenderImposterBillboardSet	0x00543300	0x005438ba
0x005438c0	CDXImposter__RenderAll	0x005438c0	0x00543d81
0x00543d90	CDXImposter__Deserialize	0x00543d90	0x00543f46
0x00543f50	CDXImposter__Create	0x00543f50	0x00544037
0x00544040	CDXEngine__ClearKempyCubeTextureSlots	0x00544040	0x00544054
0x00544060	CDXEngine__ReleaseKempyCubeTexturesAndVertexBuffer	0x00544060	0x0054409f
0x005440a0	CDXEngine__InitKempyCubeTexturesAndVertexBuffer	0x005440a0	0x00544195
0x005441a0	CDXEngine__InitKempyCubeResources	0x005441a0	0x005441ac
0x005441b0	CDXEngine__RenderKempyCubeFaces	0x005441b0	0x00544350
0x00544360	FUN_00544360	0x00544360	0x0054437e
0x00544770	CDXLandscape__ReleaseOwnedResources	0x00544770	0x005447ce
0x005447d0	CDXLandscape__FreeObjectCallback	0x005447d0	0x005447dd
0x005447e0	CDXLandscape__CreateMipLevels	0x005447e0	0x00544999
0x005449a0	CLandscapeTexture__VFunc_0_005449a0	0x005449a0	0x005449f7
0x00544a00	CDXLandscape__Constructor	0x00544a00	0x00544a3d
0x00544a40	CDXLandscape__ScalarDeletingDestructor	0x00544a40	0x00544a5f
0x00544a60	CDXLandscape__Destructor	0x00544a60	0x00544aec
0x00544af0	CDXLandscape__Init	0x00544af0	0x00544cb8
0x00544cc0	CDXLandscape__VFunc_1_00544cc0	0x00544cc0	0x00544ea8
0x00544eb0	CDXLandscape__ReleaseBuffers	0x00544eb0	0x00544f08
0x00544f10	CDXLandscape__Shutdown	0x00544f10	0x00544fa4
0x00544fb0	CDXLandscape__ResetWrapper	0x00544fb0	0x00544fb7
0x00544fc0	CDXLandscape__BuildVertexBuffer	0x00544fc0	0x0054506e
0x00545070	CDXLandscape__Reset	0x00545070	0x005453c2
0x005453d0	CDXLandscape__LoadCloudShadowTexture	0x005453d0	0x005453ee
0x005453f0	CDXLandscape__SetTileData	0x005453f0	0x00545407
0x00545410	CDXLandscape__Render	0x00545410	0x0054555c
0x00545560	FUN_00545560	0x00545560	0x0054557c
0x00545590	CDXLandscape__RenderTerrain	0x00545590	0x00546218
0x00546220	CDXLandscape__SetRenderTarget	0x00546220	0x005463e4
0x005463f0	CDXLandscape__ReleaseRenderTarget	0x005463f0	0x00546451
0x00546460	CDXLandscape__ReleaseSurfaces	0x00546460	0x0054648a
0x00546490	CDXLandscape__RenderShadowMap	0x00546490	0x005468f5
0x00546900	CDXLandscape__RenderTileRange	0x00546900	0x00546b02
0x00546b10	CDXLandscape__ResetCameraPosition	0x00546b10	0x00546b3a
0x00546b40	CDXLandscape__UpdateLOD	0x00546b40	0x005473a2
0x005473b0	CDXEngine__InvalidateLandscapeTilesAndPatchSlots	0x005473b0	0x005475cd
0x005475d0	CDXEngine__ApplyLandscapeDamageStamp	0x005475d0	0x0054785e
0x00547860	CDXEngine__BuildLandscapeTextureCache	0x00547860	0x00547a5d
0x00547a60	CDXEngine__ComputeLandscapeTileComplexityScore	0x00547a60	0x00547d36
0x00547d40	CDXMemBuffer__SetBufferSize	0x00547d40	0x00547d62
0x00547d70	CDXMemBuffer__ctor	0x00547d70	0x00547d80
0x00547d90	CDXMemBuffer__dtor_base	0x00547d90	0x00547db0
0x00547dc0	CDXMemBuffer__OpenWrite	0x00547dc0	0x00547ebb
0x00547ec0	CDXMemBuffer__InitFromFile	0x00547ec0	0x005482b0
0x005482c0	CDXMemBuffer__GetFileSize	0x005482c0	0x005482cb
0x005482d0	CDXMemBuffer__Skip	0x005482d0	0x00548568
0x00548570	CDXMemBuffer__Read	0x00548570	0x0054881d
0x00548820	CDXMemBuffer__ReadLine	0x00548820	0x00548a63
0x00548a70	CDXMemBuffer__WriteBytes	0x00548a70	0x00548bf6
0x00548c00	CDXMemBuffer__Close	0x00548c00	0x00548d2e
0x00548d30	CDXMemBuffer__IsEOF	0x00548d30	0x00548d33
0x00548d40	FUN_00548d40	0x00548d40	0x00548d55
0x00548d70	CDXMemoryManager__ctor	0x00548d70	0x00548ebc
0x00548ec0	CMemoryManager__DeleteTagList_CtorUnwind	0x00548ec0	0x00548f89
0x00548f90	CDXMemoryManager__Init	0x00548f90	0x005490be
0x005490c0	CDXMemoryManager__Shutdown	0x005490c0	0x005490d4
0x005490e0	CDXMemoryManager__Alloc	0x005490e0	0x005491a2
0x005491b0	CDXMemoryManager__ReAlloc	0x005491b0	0x00549213
0x00549220	CDXMemoryManager__Free	0x00549220	0x00549260
0x00549270	MEM_MANAGER__Cleanup	0x00549270	0x0054928e
0x00549290	CDXMemoryManager__PrintStats	0x00549290	0x005492af
0x005492b0	CDXMemoryManager__OutputStats	0x005492b0	0x005492c2
0x005492d0	CDXMemoryManager__CalcAndShowDeltas	0x005492d0	0x0054930f
0x00549310	CDXMemoryManager__LogDebugStats	0x00549310	0x005493f5
0x00549400	CMemoryManager__DeleteTagList	0x00549400	0x00549456
0x00549460	FUN_00549460	0x00549460	0x0054947e
0x00549570	CMeshRenderer__RenderMeshCore	0x00549570	0x0054b7fb
0x0054b800	CHudComponent__RenderPassEntry	0x0054b800	0x0054bf77
0x0054bf80	CDXMeshVB__ctor	0x0054bf80	0x0054bfef
0x0054bff0	CDXMeshVB__scalar_deleting_dtor	0x0054bff0	0x0054c00f
0x0054c010	CDXMeshVB__dtor_base	0x0054c010	0x0054c09d
0x0054c0a0	CDXMeshVB__BuildStaticVB	0x0054c0a0	0x0054c911
0x0054c920	CDXMeshVB__BuildSkeletalVB	0x0054c920	0x0054d1ed
0x0054d1f0	FUN_0054d1f0	0x0054d1f0	0x0054d20e
0x0054d210	CDXMeshVB__VFunc_1_0054d210	0x0054d210	0x0054d3e3
0x0054d3f0	CDXMeshVB__ReleaseResources	0x0054d3f0	0x0054d4c1
0x0054d4d0	FUN_0054d4d0	0x0054d4d0	0x0054d4ec
0x0054d530	CMeshRenderer__RenderMeshWithLayerPasses	0x0054d530	0x0054e0aa
0x0054e160	CDXMeshVB__Load	0x0054e160	0x0054e4f7
0x0054e500	DXPalletizer__InsertColor	0x0054e500	0x0054e668
0x0054e670	DXPalletizer__BuildPalette	0x0054e670	0x0054e6d5
0x0054e6e0	DXPalletizer__AssignPaletteIndices	0x0054e6e0	0x0054e78f
0x0054e790	DXPalletizer__CollapseOctreeNode	0x0054e790	0x0054e94c
0x0054e950	DXPalletizer__FreeOctreeNode	0x0054e950	0x0054e9c3
0x0054e9d0	DXPalletizer__Palletize	0x0054e9d0	0x0054ef60
0x0054ef70	DXPalletizer__FindNearestColor	0x0054ef70	0x0054f081
0x0054f090	DXPalletizer__SwizzleBlock	0x0054f090	0x0054f375
0x0054f380	DXPalletizer__SwizzleTexture	0x0054f380	0x0054f5be
0x0054f5c0	FUN_0054f5c0	0x0054f5c0	0x0054f5de
0x0054f6e0	CDXEngine__ShutdownParticleSystemBundle	0x0054f6e0	0x0054f732
0x0054f740	CDXEngine__ResetParticleSystemBundle	0x0054f740	0x0054f752
0x0054f760	CDXEngine__SetParticleRenderStatePreset	0x0054f760	0x0054f7d4
0x0054f7e0	CDXEngine__RenderParticleTexturePass	0x0054f7e0	0x0054fa6f
0x0054fa70	FUN_0054fa70	0x0054fa70	0x0054fa8e
0x0054fbc0	DXParticleTexture__GetOrCreate	0x0054fbc0	0x0054fd7f
0x0054fd80	DXParticleTexture__ReleaseAll	0x0054fd80	0x0054fdd6
0x0054fde0	DXParticleTexture__RestoreAll	0x0054fde0	0x0054fed2
0x0054fee0	DXParticleTexture__DestroyAll	0x0054fee0	0x0054ff1a
0x0054ff20	DXParticleTexture__RenderAll	0x0054ff20	0x00550105
0x00550110	DXParticleTexture__Release	0x00550110	0x00550179
0x00550180	DXParticleTexture__AddTriangleIndices	0x00550180	0x005501a9
0x005501b0	DXParticleTexture__GetIndexBuffer	0x005501b0	0x005501c2
0x005501d0	DXParticleTexture__GetVertexWriteCursorPlusOne	0x005501d0	0x005501d7
0x005501e0	DXParticleTexture__ReserveOneVertex	0x005501e0	0x005501fe
0x00550200	DXParticleTexture__GetVertexPtrAt	0x00550200	0x0055021d
0x00550220	DXParticleTexture__Render	0x00550220	0x005502c4
0x005502d0	FUN_005502d0	0x005502d0	0x005502f1
0x00550320	CLandscapeVB__VFunc_0_00550320	0x00550320	0x00550377
0x00550380	CLandscapeVB__ctor	0x00550380	0x00550391
0x005503a0	CDXPatch__Destructor_thunk	0x005503a0	0x005503a4
0x005503b0	CDXPatchManager__ReleasePatches	0x005503b0	0x005503c6
0x005503d0	CDXPatchManager__ResetPatchSlots	0x005503d0	0x005503f0
0x00550400	CDXPatchManager__AllocatePatchSlot	0x00550400	0x0055042a
0x00550430	CDXPatchManager__Init	0x00550430	0x0055067b
0x00550680	CLandscapeIB__VFunc_0_00550680	0x00550680	0x005506d7
0x005506e0	CDXPatchManager__Destroy	0x005506e0	0x00550725
0x00550730	CDXPatch__FreeData	0x00550730	0x0055074d
0x00550750	CDXPatch__LoadFromFile	0x00550750	0x005507e9
0x005507f0	FUN_005507f0	0x005507f0	0x0055080e
0x00550870	FUN_00550870	0x00550870	0x00550895
