sourcePath	sourceLine	functionVa	functionName	pushLineAt	pushPathAt
C:\dev\ONSLAUGHT2\world.cpp	759	0x0050B9C0	CWorld__LoadWorld	0x0050BB81	0x0050BB86
C:\dev\ONSLAUGHT2\world.cpp	761	0x0050B9C0	CWorld__LoadWorld	0x0050BBAA	0x0050BBAF
C:\dev\ONSLAUGHT2\world.cpp	1131	0x0050B9C0	CWorld__LoadWorld	0x0050CFD3	0x0050CFD8
C:\dev\ONSLAUGHT2\world.cpp	1157	0x0050B9C0	CWorld__LoadWorld	0x0050D030	0x0050D035
C:\dev\ONSLAUGHT2\world.cpp	1334	0x005D5CA0	Unwind@005d5ca0	0x005D5CA0	0x005D5CA5
C:\dev\ONSLAUGHT2\world.cpp	1335	0x0050D580	CWorld__InitLODLists	0x0050D5D4	0x0050D5D9
C:\dev\ONSLAUGHT2\world.cpp	1335	0x005D5CB9	Unwind@005d5cb9	0x005D5CB9	0x005D5CBE
C:\dev\ONSLAUGHT2\world.cpp	1336	0x0050D580	CWorld__InitLODLists	0x0050D61D	0x0050D622
C:\dev\ONSLAUGHT2\world.cpp	1336	0x005D5CD2	Unwind@005d5cd2	0x005D5CD2	0x005D5CD7
C:\dev\ONSLAUGHT2\WorldMeshList.cpp	46	0x0050D9E0	CWorldMeshList__Add	0x0050DB0A	0x0050DB0C
C:\dev\ONSLAUGHT2\WorldMeshList.cpp	46	0x005D5D00	Unwind@005d5d00	0x005D5D00	0x005D5D02
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	75	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E001	0x0050E003
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	75	0x005D5D20	Unwind@005d5d20	0x005D5D20	0x005D5D22
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	76	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E051	0x0050E053
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	76	0x005D5D36	Unwind@005d5d36	0x005D5D36	0x005D5D38
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	77	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E0A5	0x0050E0A7
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	77	0x005D5D4C	Unwind@005d5d4c	0x005D5D4C	0x005D5D4E
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	78	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E0F9	0x0050E0FB
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	78	0x005D5D62	Unwind@005d5d62	0x005D5D62	0x005D5D64
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	79	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E14D	0x0050E14F
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	79	0x005D5D78	Unwind@005d5d78	0x005D5D78	0x005D5D7A
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	80	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E1B8	0x0050E1BA
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	80	0x005D5D96	Unwind@005d5d96	0x005D5D96	0x005D5D98
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	81	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E20C	0x0050E20E
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	81	0x005D5DAC	Unwind@005d5dac	0x005D5DAC	0x005D5DAE
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	82	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E260	0x0050E262
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	82	0x005D5DC2	Unwind@005d5dc2	0x005D5DC2	0x005D5DC4
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	83	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E2B4	0x0050E2B6
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	83	0x005D5DD8	Unwind@005d5dd8	0x005D5DD8	0x005D5DDA
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	85	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E308	0x0050E30A
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	85	0x005D5DEE	Unwind@005d5dee	0x005D5DEE	0x005D5DF0
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	86	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E35C	0x0050E35E
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	86	0x005D5E04	Unwind@005d5e04	0x005D5E04	0x005D5E06
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	87	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E3B0	0x0050E3B2
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	87	0x005D5E1A	Unwind@005d5e1a	0x005D5E1A	0x005D5E1C
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	88	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E404	0x0050E406
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	88	0x005D5E30	Unwind@005d5e30	0x005D5E30	0x005D5E32
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	89	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E458	0x0050E45A
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	89	0x005D5E46	Unwind@005d5e46	0x005D5E46	0x005D5E48
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	90	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E4AC	0x0050E4AE
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	90	0x005D5E5C	Unwind@005d5e5c	0x005D5E5C	0x005D5E5E
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	91	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E500	0x0050E502
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	91	0x005D5E72	Unwind@005d5e72	0x005D5E72	0x005D5E74
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	92	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E554	0x0050E556
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	92	0x005D5E88	Unwind@005d5e88	0x005D5E88	0x005D5E8A
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	93	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E5A8	0x0050E5AA
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	93	0x005D5E9E	Unwind@005d5e9e	0x005D5E9E	0x005D5EA0
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	94	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E5FC	0x0050E5FE
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	94	0x005D5EB4	Unwind@005d5eb4	0x005D5EB4	0x005D5EB6
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	95	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E650	0x0050E652
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	95	0x005D5ECA	Unwind@005d5eca	0x005D5ECA	0x005D5ECC
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	96	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E6A4	0x0050E6A6
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	96	0x005D5EE0	Unwind@005d5ee0	0x005D5EE0	0x005D5EE2
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	97	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E6F8	0x0050E6FA
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	97	0x005D5EF6	Unwind@005d5ef6	0x005D5EF6	0x005D5EF8
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	98	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E74C	0x0050E74E
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	98	0x005D5F0C	Unwind@005d5f0c	0x005D5F0C	0x005D5F0E
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	99	0x0050DF80	CWorldPhysicsManager__CreateThingByType	0x0050E7A0	0x0050E7A2
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	99	0x005D5F22	Unwind@005d5f22	0x005D5F22	0x005D5F24
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	145	0x0050F4B0	CWorldPhysicsManager__CreateSquad	0x0050F513	0x0050F518
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	145	0x005D61B0	Unwind@005d61b0	0x005D61B0	0x005D61B5
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	149	0x0050F4B0	CWorldPhysicsManager__CreateSquad	0x0050F576	0x0050F57B
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	149	0x005D61D1	Unwind@005d61d1	0x005D61D1	0x005D61D6
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	196	0x0050F6D0	CWorldPhysicsManager__CreateWeaponByIndex	0x0050F74F	0x0050F754
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	196	0x005D6220	Unwind@005d6220	0x005D6220	0x005D6225
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	211	0x0050F7A0	CWorldPhysicsManager__CreateProjectile	0x0050F7DA	0x0050F7DF
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	211	0x005D6250	Unwind@005d6250	0x005D6250	0x005D6255
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	213	0x0050F7A0	CWorldPhysicsManager__CreateProjectile	0x0050F82F	0x0050F834
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	213	0x005D6269	Unwind@005d6269	0x005D6269	0x005D626E
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	230	0x0050F970	CWorldPhysicsManager__CreateSpawner	0x0050F9EF	0x0050F9F4
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	230	0x005D62C0	Unwind@005d62c0	0x005D62C0	0x005D62C5
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	247	0x0050FA40	CWorldPhysicsManager__CreateCharacter	0x0050FAD5	0x0050FADA
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	247	0x005D62F0	Unwind@005d62f0	0x005D62F0	0x005D62F5
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	249	0x0050FA40	CWorldPhysicsManager__CreateCharacter	0x0050FB79	0x0050FB7E
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	249	0x005D632D	Unwind@005d632d	0x005D632D	0x005D6332
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	251	0x0050FA40	CWorldPhysicsManager__CreateCharacter	0x0050FC0E	0x0050FC13
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	251	0x005D636A	Unwind@005d636a	0x005D636A	0x005D636F
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	265	0x0050FF10	CWorldPhysicsManager__CreatePickup	0x0050FF39	0x0050FF3E
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	265	0x005D6400	Unwind@005d6400	0x005D6400	0x005D6405
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	278	0x00510060	CWorldPhysicsManager__CreateEffect	0x00510089	0x0051008E
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	278	0x005D6450	Unwind@005d6450	0x005D6450	0x005D6455
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	292	0x00510150	CWorldPhysicsManager__CreateTrigger	0x00510179	0x0051017E
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	292	0x005D6480	Unwind@005d6480	0x005D6480	0x005D6485
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	301	0x005102A0	CWorldPhysicsManager__InitializeLists	0x005102B7	0x005102BC
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	301	0x005D64D0	Unwind@005d64d0	0x005D64D0	0x005D64D5
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	302	0x005102A0	CWorldPhysicsManager__InitializeLists	0x005102ED	0x005102F2
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	302	0x005D64E9	Unwind@005d64e9	0x005D64E9	0x005D64EE
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	303	0x005102A0	CWorldPhysicsManager__InitializeLists	0x0051032F	0x00510334
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	303	0x005D6502	Unwind@005d6502	0x005D6502	0x005D6507
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	304	0x005102A0	CWorldPhysicsManager__InitializeLists	0x0051036E	0x00510373
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	304	0x005D651B	Unwind@005d651b	0x005D651B	0x005D6520
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	305	0x005102A0	CWorldPhysicsManager__InitializeLists	0x005103AD	0x005103B2
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	305	0x005D6534	Unwind@005d6534	0x005D6534	0x005D6539
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	306	0x005102A0	CWorldPhysicsManager__InitializeLists	0x005103EC	0x005103F1
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	306	0x005D654D	Unwind@005d654d	0x005D654D	0x005D6552
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	307	0x005102A0	CWorldPhysicsManager__InitializeLists	0x0051042B	0x00510430
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	307	0x005D6566	Unwind@005d6566	0x005D6566	0x005D656B
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	308	0x005102A0	CWorldPhysicsManager__InitializeLists	0x0051046A	0x0051046F
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	308	0x005D657F	Unwind@005d657f	0x005D657F	0x005D6584
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	309	0x005102A0	CWorldPhysicsManager__InitializeLists	0x005104A9	0x005104AE
C:\dev\ONSLAUGHT2\WorldPhysicsManager.cpp	309	0x005D6598	Unwind@005d6598	0x005D6598	0x005D659D
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	193	0x004317A0	CHazardStatement__CreateAndRegisterByName	0x004317EF	0x004317F4
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	265	0x00431350	CFeatureStatement__CreateAndRegisterByName	0x0043139F	0x004313A4
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	357	0x00430510	CSpawnerData__CreateAndRegisterByName	0x0043056E	0x00430573
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	472	0x0042FFA0	CRoundData__CreateAndRegisterByName	0x0042FFFC	0x00430001
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	732	0x0042FA80	CWeaponModeStatement__Create	0x0042FAF5	0x0042FAFA
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	997	0x00435A00	CWeaponLaunchSequence__VFunc_1_00435a00	0x00435AB5	0x00435ABA
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1029	0x00435B50	CWeaponLaunchAngle__VFunc_1_00435b50	0x00435C0E	0x00435C13
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1136	0x0042F5F0	WeaponDefinition__CreateAndRegisterByName	0x0042F648	0x0042F64D
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1244	0x004309E0	ExplosionDefinition__CreateAndRegisterByName	0x00430A38	0x00430A3D
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1623	0x0042EE90	CUnitAI__CreateAndRegisterByName	0x0042EF21	0x0042EF26
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	1623	0x00430E60	CComponent__CreateAndRegisterByName	0x00430EF1	0x00430EF6
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2009	0x00433390	CComponentBasedOn__CopyFrom	0x00433BC1	0x00433BC6
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2020	0x00433390	CComponentBasedOn__CopyFrom	0x00433C18	0x00433C1D
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2031	0x00433390	CComponentBasedOn__CopyFrom	0x00433C72	0x00433C77
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2382	0x0042FFA0	CRoundData__CreateAndRegisterByName	0x0042FFB8	0x0042FFBD
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2382	0x005D1D20	Unwind@005d1d20	0x005D1D20	0x005D1D25
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2389	0x0042FA80	CWeaponModeStatement__Create	0x0042FA98	0x0042FA9D
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2389	0x005D1CC0	Unwind@005d1cc0	0x005D1CC0	0x005D1CC5
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2396	0x0042F5F0	WeaponDefinition__CreateAndRegisterByName	0x0042F608	0x0042F60D
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2396	0x005D1C70	Unwind@005d1c70	0x005D1C70	0x005D1C75
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2403	0x00430510	CSpawnerData__CreateAndRegisterByName	0x00430528	0x0043052D
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2403	0x005D1D70	Unwind@005d1d70	0x005D1D70	0x005D1D75
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2410	0x004309E0	ExplosionDefinition__CreateAndRegisterByName	0x004309F8	0x004309FD
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2410	0x005D1DC0	Unwind@005d1dc0	0x005D1DC0	0x005D1DC5
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2417	0x0042EE90	CUnitAI__CreateAndRegisterByName	0x0042EEA7	0x0042EEAC
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2417	0x005D1C00	Unwind@005d1c00	0x005D1C00	0x005D1C05
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2424	0x00430E60	CComponent__CreateAndRegisterByName	0x00430E77	0x00430E7C
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2424	0x005D1E10	Unwind@005d1e10	0x005D1E10	0x005D1E15
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2431	0x00431350	CFeatureStatement__CreateAndRegisterByName	0x00431368	0x0043136D
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2431	0x005D1E80	Unwind@005d1e80	0x005D1E80	0x005D1E85
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2438	0x004317A0	CHazardStatement__CreateAndRegisterByName	0x004317B8	0x004317BD
C:\dev\ONSLAUGHT2\WorldPhysicsManager.h	2438	0x005D1ED0	Unwind@005d1ed0	0x005D1ED0	0x005D1ED5
C:\dev\ONSLAUGHT2\XBOXAsyncCache.cpp	29	0x00539CA0	CXBOXAsyncCache__LoadAsync	0x00539CCE	0x00539CD0
C:\dev\ONSLAUGHT2\XBOXAsyncCache.cpp	29	0x005D7610	Unwind@005d7610	0x005D7610	0x005D7612
